Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0002_1,0002_2,0002_3,0002_4,0002_5,0002_6,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_8,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_8,0007_1,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0007_9
1980,141.35714285714286,2019912.15618033,,2151178.9636943894,2506204.243368043,1591527.9496117923,2419937.495184894,2010151.8994612324,2494219.0395387355,1925123.4654247726,2640960.5352577274,2129165.0389888682,2471188.1785270097,2978302.065025681,,2608593.873008868,2373216.299719192,2526703.338454152,2427625.834009422,1980722.138476955,2428707.608274206,2719143.5745402933,1748253.4263132468,1872131.0556835076,1709689.409648054,1545951.4563414452,2025861.3337546524,1403628.9646690167,1698974.9193749346,1726075.7024244247,1787606.6657581301,1532082.5297378013,1481197.7667050897,1525383.4627530633,1768041.6357919725,1680708.6626219417,1634775.499961248,1993210.9980312528,2006504.01500817,2487521.5506736413,2674607.119878458,2283915.037258742,2672677.6723958645,,2054485.7793515283,2800920.626714051,2644661.1286176145,2602900.51347599,2372406.868446261,2711998.553678389,,2238072.1301326295
1981,141.42857142857142,2140723.266326445,,2213641.7121572755,2385290.9629879105,1584266.9279996597,2401650.5821058713,2077505.784353092,2528637.542914193,1875763.0276641303,2521417.6380660427,2074736.3951131941,2453000.898559739,2896419.5712359357,,2538600.3079471616,2490985.750397226,2174665.324228928,2273202.215095577,,2462911.5924177426,2324760.4571300442,1734675.649247625,1968177.4601701861,1757053.2059270092,1499990.8895903719,2019265.2594512845,1343899.9819444588,1732045.438646444,1735316.8657658403,1781089.7982510512,1473922.5333093328,1544290.0777094401,1661899.595791652,1736413.8267055661,1718492.5884203592,1583805.3624948962,1928686.2892680925,1948594.0396488404,2510089.9485927545,2569459.820441743,2338433.1068095523,2665609.818453264,,2020649.3814548217,2750458.9684080794,2478003.952447422,2476114.4624357265,2239381.835092317,2694707.219648869,,2405702.6403091424
1982,141.5,2192324.1340851733,,2204484.238524562,2453939.8705708613,1638910.392519875,2485254.803450227,2075700.2467460437,2505124.600178051,1891508.9104821263,2514141.2065276094,2131436.8761323234,2370410.8381663985,2962439.8675351813,,2573096.5657254113,2283845.049638294,2159986.069728343,2262880.326506669,1788833.2131152318,2401576.375084967,2751368.3717633253,1820701.089702785,1928045.5414700967,1764292.5765059628,1573685.773949732,1991804.1774406491,1351202.6656271631,1748207.9715451004,1632493.262492528,1835176.7139365426,1496699.3287668645,1437944.8985665466,1672633.902583801,1719077.3250697085,1695125.5977984513,1577387.272730952,2088650.0633587954,2055288.0032060053,2371577.848032927,2526179.84285999,2503426.8131361245,2601328.219876088,,2031999.906078122,2884834.9602958444,2541699.236017463,2550875.7409545556,2403329.1431419486,2688614.389813337,,2294407.188357329
1983,141.57142857142856,2123260.631303056,,2270066.1957968953,2494096.1485582977,1639025.6299228484,2333792.488948866,2041702.5341892336,2531222.745568082,1783968.4253457387,2616581.8681249935,2183143.7794950814,2393468.3588797236,2856285.269549574,,2511062.6031391486,2399232.524513279,2338213.249585241,2164287.2267070073,,2370500.97281435,2550808.4670276125,1803857.79420076,1852839.0122411659,1790431.553394686,1470130.1917056274,2027277.4148758138,1309742.2133935892,1750208.7047369613,1754905.6733395287,1809067.7119916198,1496699.3287668645,1490849.578643455,1597385.712374155,1788526.1895487104,1707623.1512324945,1610552.575863508,1942065.1204010753,2027994.4503741239,2349935.3464967962,2491732.7463529515,2358223.8217940074,2518808.7811236666,,1968443.808396954,2680019.6487951684,2457760.4633344146,2583529.2207444888,2310347.820540685,2493083.2406902,,2327819.3743015486
1984,141.64285714285714,2014964.8572993856,,2225635.924181286,2383713.864268518,1631557.3367116528,2391852.806090687,2034465.0393176088,2496783.1635375037,1741526.5412068025,2573427.331121949,2209707.384402535,2362455.5167347663,2662551.994174859,,2542584.123756143,2409805.4098459827,2305683.6981034433,2170154.68219769,2036370.473648172,2490214.597697701,2702337.5157605805,1792541.622010917,1907883.0683627196,1782208.6558163178,1482339.6123930505,2018824.0650405474,1430042.5322110502,1724785.6504642374,1818447.843713935,1784021.6787258873,1510671.7902368223,1586460.5158999534,1641146.1976057102,1807877.825249553,1707623.1512324945,1553792.9583671303,2017893.0499548733,2006626.5217978312,2374173.0711443257,2571518.1032492626,2285112.4387865583,2622717.5008954243,,2087372.8725293046,2865685.3345479006,2536662.7804899435,2618031.118340079,2302717.2806610386,2742140.746544436,,2430020.941079752
1985,141.7142857142857,2033289.6897597231,,2133681.201939035,2415558.996039884,1626411.2697335188,2405068.688758238,1956387.000810862,2393840.696446454,1708052.4737692322,2712436.522312275,2248515.049696157,2495365.3647822724,2734507.5709805954,,2714288.851151586,2601699.2234006575,2290792.683651522,2207647.54051592,1947211.2928388745,2373979.3122770553,2510663.3273859834,1784242.7687024667,1937410.3288573793,1742553.1822314458,1533344.9309443494,2011889.6107871986,1430286.9461944979,1749873.0331908874,1673859.2751098897,1843440.9316112981,1502612.213154796,1511390.8281680178,1590953.2173823705,1849421.881895668,,1566752.9766251212,1933386.1103785099,1967764.9481061283,2370746.015654733,2636183.8842006437,2258852.452376198,2719509.80722146,,2015352.6914652279,2817358.0698946887,2601804.2640648396,2760010.4378657066,2190029.0787980403,2560045.268238462,,2248308.806712448
1986,141.78571428571428,2041466.1513618235,,2093536.2536476625,2618193.403544406,1605308.032375219,2364147.540133207,2052005.3959181453,2544580.4176620175,1794072.1020344053,2262179.9055197053,2138423.719826905,2529600.08960698,2586235.395466146,,2659640.3734354656,,2369807.475288569,2200448.409118736,2001799.7772630616,2517480.5348939938,2684219.502726017,1761869.6334496748,1930051.784794096,1660765.4890583092,1477667.989782555,1964153.9302220496,1382922.3562840996,1698702.009132933,1702688.170670021,1799039.7016324573,1545976.0069326684,1502222.6898986597,1557342.7158857277,1837241.1997024443,,1581666.2177060146,2026296.4994142875,1981647.1654278964,2405327.499782246,2575346.1848455244,2393755.924272697,2609421.0260450044,,2141671.6299167504,2602442.710510852,2659466.2400910654,2645271.1889188406,2198854.1045957194,2529913.6879698834,,2356985.093717566
1987,141.85714285714286,2081259.3401919391,,2127380.2282349444,2394887.881076007,1640110.3759770193,2369097.6474762075,2096635.8148329891,,1878038.195871379,2414205.239573516,2275350.0357580893,2429346.996452331,,2291317.494048807,2663407.289958702,2618948.4483711417,2289908.3598085153,2594262.6683039535,1935434.9070930833,2518320.262133771,2634299.1341729895,1811500.7958860819,1930396.4782781382,1693880.8559522037,1492876.2716940376,1996732.080889435,1392438.9487388497,1750174.1639126544,1663519.424302473,1756923.6027228571,1522224.3759379822,1523593.0246674274,1575687.8592901973,1861879.9118829027,1707335.5886927857,1591803.125394082,2066195.4944487985,1986606.553562263,2470690.3522389014,2593212.340555212,2421447.996860149,2693119.721145071,,2008799.3089088316,2737590.237162969,2688989.824510537,2913049.6312116208,2200181.284002884,2669608.7321189432,,2154493.639510119
1988,141.92857142857142,2081676.650239272,,2039836.416398022,2394626.792609628,1626071.5138312834,2325839.587808013,2018406.5998884188,2494143.1132287555,1814604.31296681,2640209.1631081738,2055847.7217773714,2542970.985089245,3009184.998815252,2073825.1225868543,2676976.390141086,2601043.6387130897,2332386.9608153016,2393220.970648522,1980823.0250097674,2428813.6571298526,2601915.246170316,1847159.3381973817,1909322.5906479305,1679812.7649372716,1459636.7763515762,2037222.6034521798,1518959.9311749141,1721187.9508440844,1691564.4085637203,1741177.5401022322,1557942.107927655,1457529.019765053,1528652.3074583875,1805598.4635983254,,1591621.3079791619,1998892.8756918795,2000785.7114402323,2416543.1958186952,2530472.1214984157,2453305.048913647,2594299.8143760865,,2028214.7738954688,2808272.4196186173,2552678.334002112,2702666.858147449,2326098.6415440114,2730140.5351481824,,2249064.626572943
1989,142.0,2049133.7187395429,,2179725.8672849294,2387278.4007228985,1657880.0934153392,2349112.000139015,2012909.6726912088,2485826.736565026,1745015.2343412642,2445747.6551237684,2058413.5581267884,2641852.0392568936,2957955.9496785807,2183396.3968735454,2509527.6264181575,2494458.6194385113,2412843.5204100376,2461742.870007807,2092313.1542139123,2581736.800731526,2363847.1651596487,1851184.6863857415,1908663.5721214009,1660041.7361202966,1498859.348536305,1987828.5394265032,1467332.7005489415,1667072.5075018,1689950.9442833585,1780833.3294244665,1538262.2692416625,1425051.6053145966,1584264.1641550846,1783514.5968027133,,1537471.976838954,1943184.601619061,1983938.6123617666,2513164.748888958,2669616.3358628927,2361623.661183656,2580220.3373486456,,2057223.5432890817,2702407.39737483,2517242.7562639858,2769476.348434014,2270039.848349372,2751439.4686137307,,2225154.3506970494
1990,142.07142857142856,2021840.5164626613,,2059952.6174514198,2496632.415685588,1659679.7718851352,2370795.616400185,2121440.5692698294,2568758.175259699,1841888.2039120414,2311773.0950083965,2181227.589258868,2518356.420177159,3004411.0831626114,2113604.398201813,,2578624.617300852,2272394.4927947186,2342029.7869865545,2080289.3033825075,2491256.144011683,2706955.588772511,1812731.4847395937,1921478.9357431429,1665719.9694422395,1505100.0922568948,1961355.8872087866,1448268.7733332454,1705930.842837964,1664819.234586155,1816243.9224579749,1536650.9954498662,1436714.3907396572,1652784.155817195,1800457.1801228048,1709051.5444384117,1574780.2091706144,1887526.3314847667,2025118.5282107033,2397516.6909729913,2535467.1646563825,2411519.2083434416,2625176.259186261,,1940602.0667962958,2935369.081080634,2284180.751710575,2868385.289303259,2205726.1865863455,2582018.386025232,,2222810.9959555916
1991,142.14285714285714,2090881.0116624131,,2253203.4155440466,2381818.6630870453,1596052.9579802703,2525451.239178228,2020373.0596430385,2567201.6741944174,1837350.66098292,2608335.7080525346,2126740.5732753724,2496764.9928633305,3173700.884866851,2080154.3086974414,2497884.9657827974,2332176.4813095005,2367381.0575037138,2426864.9750815067,2174776.8209056403,2379113.667219302,2725854.557980039,1812635.356458865,1944338.6760434285,1694367.9558623193,1505100.0922568948,2080996.744541934,1418368.4595346586,1679749.182739375,1671650.9906052463,1714045.6983879134,1557942.107927655,1433377.5874215101,1646223.915609268,1821037.8431822634,,1516986.146915807,2000367.1024463098,1958382.7621417735,2372633.5348362136,2687755.670743924,2306033.7679682444,2671347.2743783197,,1932050.2150524359,2793661.0188527694,2351394.2893452765,2834900.503518891,2351041.3222223483,2501733.119573072,,2153770.2047526147
1992,142.2142857142857,2027403.8374552182,,2037818.8745319985,2373572.7452198784,1660498.157806642,2397265.833053962,2119018.110911306,2523568.2366491114,1899705.030954331,2665538.9887422873,2084772.8440088085,2368821.9028257136,2772344.2211789754,2021873.309327762,2438831.6106627574,2369734.819906498,2388737.5706089092,2489011.0966216656,2157163.7658552686,2507089.417998287,2506151.2276528785,1826505.78717458,1863211.9969118831,1631711.1544538494,1456384.1461302969,1911993.5551827748,1422185.8566445177,1677791.9118984046,1705580.8004447904,1802454.9438835974,1528265.799077894,1453357.550032368,1533096.1273441536,1736787.6491688618,1692188.083011634,1510782.5151484278,1978697.25909585,1958382.7621417735,2501915.8041574922,2499746.4052840574,2399642.14638808,2620508.6035531107,,1952180.879933889,2906713.8231467786,2396562.0665756622,2756003.3521819506,2359734.766360017,2501733.119573072,,2147629.5133669786
1993,142.28571428571428,2031834.5840373116,,2126062.8258500276,2354806.081322845,1652007.3837728894,2334957.2445532205,2122709.9328178545,2681837.0509217083,1948701.0450755544,2545916.6179908714,2099680.4110463634,2528241.014973104,3262661.8193982756,2062510.0618272056,2529895.392301473,2482411.0007999847,2328621.2553848415,2371152.0192647423,2080494.9325815113,2503512.734312675,2662976.406843683,1826505.78717458,1930051.784794096,1618036.9369858492,1475986.3195307397,1946258.8814943219,1459739.650500372,1690369.5716933298,1774177.1592770014,1811756.1391862414,1546307.5578812778,1522181.816051989,1530366.9288341852,1824017.776031342,1692188.083011634,1487058.05877247,1960721.6707465951,1981647.1654278964,2454987.6169698266,2621947.9522902286,2219559.127062453,2694858.315862581,,1957272.1664523021,3010795.4244732815,2659515.134203498,2707932.1360856364,2247487.9251130396,2475491.6436609956,,2105620.2382753957
1994,142.35714285714286,2144808.320363179,,2123393.6607482317,2382117.060492409,1685136.5329952112,2379945.780029664,1954121.237353362,2374802.0715120197,1987298.1761604915,2670904.7792519485,2103908.7583907107,2631968.4302535783,2913636.034606852,2110858.921951456,2586859.931431466,2513735.955115922,2351965.8404561807,2154524.2395026525,2211871.588503818,2414076.819199264,2292041.9036427513,1852690.2639682335,1930051.784794096,1702485.189567837,1496872.1970376493,1942044.7806903617,1418819.2504785096,1706947.3241566035,1803123.0121672181,1819020.1392954364,1517742.9198854493,1512309.3229260992,1616920.7552354033,1824300.0614594524,1697215.6031330784,1446666.4033881985,1944162.8968271299,1953436.0837173243,2489564.5851029158,2689742.8270974187,2373462.6935574585,2620841.8461429863,,1940086.3054766005,2896835.0612053704,2807302.6413463466,2702665.537886995,2204801.938415993,2443917.9602094204,,2305354.4173828363
1995,142.42857142857142,2194616.7352551073,,2079595.7560331011,2380985.5645405287,1673545.2476189954,2449769.03427693,1962517.0265913052,2451815.5150641254,1968030.057166288,2588493.62302094,2072678.8992144417,2453310.5602248074,2817689.063041191,1987566.4419571958,2488110.3346549566,2597576.409229467,2447225.0890559847,2298772.1145181456,2184118.0770087326,2472288.338964275,2447549.691812253,1845298.3092314785,1858944.1060081683,1669422.7065097776,1464719.9751407646,1928780.8835001627,1376537.8291443058,1706947.3241566035,1817433.665412692,1793582.2056447014,1540731.6139241334,1518263.1241830015,1615236.9050849667,1822586.9633504616,,1547665.936389995,1862382.465993094,1989296.3406135226,,2616470.4825876043,2370882.078145848,2649714.170114759,,1970418.3953564393,2699076.5399843343,2803365.553110323,2768155.3332658927,2254752.4968928294,,,2189642.201488891
1996,142.5,2231553.627424246,,2023110.9643661464,2352115.078460998,1661164.7650663338,2409047.878413384,1998462.8822619608,2489259.701148096,1934464.5149863118,2636387.732781471,2005203.5422660974,2417893.3769167373,2869227.2103010137,2061855.6774615708,2640205.4383921595,2518644.712163234,2531151.2721416545,2378900.357057423,2192390.6162603935,2387698.2904918147,2516449.4978754697,1861570.6003647249,1862263.2253601372,1691636.7313586345,1464719.9751407646,1887249.6890098825,1386787.5331148743,1706947.3241566035,1668448.06709811,1758530.2413258567,1552729.4243346932,1501020.5806146446,1566305.3704099914,1854785.028502482,1717690.2853878615,1545329.849892108,1952071.5503343837,1982177.4951274663,2520606.0166732906,2598908.785550533,2271503.5730126654,2596132.883107465,,1972504.5558307222,2966053.9496755605,2647093.293172966,2809893.8304700055,2140130.4830878945,,,2349780.642138329
1997,142.57142857142856,2320999.3245312585,,2137045.112439605,2439854.349887615,1695151.8019823956,2477689.140313866,1986205.2973344245,2498175.209200847,1821780.3220703376,2761160.482445995,2175579.199900263,2505792.9936592286,3024836.92505684,2204303.6541126706,2589748.7069724603,2452419.8429126544,2387179.1865716116,2184326.3906689263,2236173.5805990524,2359855.9470114317,2483473.3262756867,1874260.4671301504,1887355.0075557115,1689522.8009419267,1464719.9751407646,2068447.022164245,1367844.2010063657,1715208.933881156,1700984.9002042732,1816143.8852901661,1558784.6230411977,1515376.5385976257,1515111.3241375585,1870660.3119409222,1700853.182485538,1515274.2774899446,1903468.109274179,2000602.1863723788,2522532.842345388,2593492.849180735,2314147.0057471367,2492013.3541417653,,1998528.5846126245,2867527.2192445365,2698628.3207419356,2704177.5478566727,2144266.6927142865,2524687.8698588717,,2285232.7942374507
