Frame,Time,0001_1,0001_10,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0001_9,0002_1,0002_10,0002_2,0002_3,0002_4,0002_5,0002_6,0002_7,0002_8,0002_9,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9
1192,85.07142857142857,2481486.847300234,2390573.0787244276,2424272.561945326,,2462336.793354621,2429703.2817511666,2081475.1654607586,,2486798.0506017376,2525291.8856774922,1848211.406542261,2592641.1129918965,2747579.8048607437,2563246.478541783,,1663445.4363795691,2770217.1575430613,2894263.987561482,2756087.991914522,2525466.1132796137,2501639.1528998804,,2465118.3568280204,2691928.225732292,2606590.72504148,2719609.2191220587,3063032.9976176037,2685119.0970859565,,2890654.4782536803
1193,85.14285714285714,2489973.3446909357,2505066.416334536,2300362.512332386,,2459644.1494856686,2169170.515737469,2007792.3231116035,2147577.767927846,,2517873.013570404,1692972.6287841306,2734988.700700105,2749111.33619731,2657686.5052250745,,1723839.2429416308,2930585.877154018,2688436.528821269,2765091.0809202082,2679167.6070102677,2487771.5001715315,,2611262.3316014786,2620563.7007528283,2399247.3886799403,2824348.446491614,2810825.786560221,2752863.562585822,2659501.0322075877,2899561.269247871
1194,85.21428571428571,2571867.020384833,2439689.3358347006,2097050.6174167646,2175374.291315445,2379492.5200354895,2406938.9363871906,2109964.8887290633,2345094.5490089264,2729104.6657932904,2416449.9642206505,1987992.4765304164,2700103.877606704,2647047.367722869,2564755.5651512477,,1955706.1715361632,,2539326.9091303307,2847028.639209538,2639804.731097977,2439742.2923205993,,2510141.3995958124,2615162.254347936,2440242.05310573,2621169.782457964,2944145.9183053044,2692163.543458528,2562985.2302069613,3056929.7405903353
1195,85.28571428571428,2553601.1377065363,2462562.827909615,,2114827.4897206523,2276968.5903829103,2325632.062262586,2193506.4612862333,2210298.0943078157,2744338.2345671398,2367325.5628159377,,2492857.1784891305,2628869.866941572,2667494.868271549,,1998180.6871917828,,2774906.2491849456,2788194.809348466,2588647.6330468208,2706050.2096858025,,2603993.1099060667,2787311.017774344,2442170.6579546835,2869197.6318581896,2908752.74844511,2773346.686381296,2477289.308520556,
1196,85.35714285714285,2638075.9306331286,2577840.7233625106,,,2343112.8736874424,2406295.5850064233,2017549.197973685,2514507.07384096,2789797.048816944,2585976.0635846774,,2481835.049486685,2690912.3985455376,2755594.2180531113,,1935936.2675727652,,2711499.06490831,2653884.580259645,2627514.1486639576,2838439.3994442113,,2497979.575679387,2740011.3919069595,,2721182.415445404,3003084.239727623,2859758.2283184165,,2916675.9420309314
1197,85.42857142857143,2578786.1416493165,2449116.1477547963,2523466.3370272405,2276473.874553688,2541377.085189895,2469541.7372340024,1927557.337622458,2266080.3527440843,2685756.8611335903,2618192.5683426266,,2533763.9337039846,2876044.840735545,2598496.968747851,,1839718.3292422686,,2675927.6426175116,2617292.207526283,,2588757.9196763854,,2527376.926986457,2824146.6360568567,,2915131.465210659,2915421.3052451974,2879865.5734400186,,2750157.586203025
1198,85.5,2497162.7859832216,2378971.9300179025,2270774.4054669216,2302137.687400667,2440970.8235866115,2376530.152994446,2045995.6681662735,2113076.924727323,,2539059.6955319247,,2523200.4595262613,2666582.0976164453,2461353.0365426047,1934389.8001413348,1927510.2403798266,,,3062544.1838767296,2691568.7223589793,2767666.236183588,,2501661.5898644226,2563676.6704030107,2526683.8376133265,2763470.7103791973,2934286.8282546997,2697295.8944623233,,2855735.029256282
1199,85.57142857142857,2642215.927629647,2451988.824805032,2333440.1915653646,2185835.8605918884,2293444.805755833,2553252.500958227,2062285.2224905223,2267300.7354872073,,2380030.887269385,,2564950.738305165,2818040.269612339,2619706.4280606946,1914017.3090374342,1916851.8466910468,,2653707.077935535,2931441.099757438,2795835.091450607,2567844.77893641,,2454130.9352855077,2681208.0133653996,2621154.8231698847,2701721.49156222,2961515.576802131,2627361.276571107,,2684575.8490089374
1200,85.64285714285714,2445039.6082376484,2445243.6874752897,2129540.2568433024,2250827.198493976,2299754.3670417154,2450800.399083006,2040714.7790586022,2378488.3455677317,2768928.452859522,2523272.735272786,,2512950.3782064384,2737927.5418506744,2354056.3247893695,1813751.4211957012,1898178.195017218,,2538978.517509746,2878215.6186325853,2600256.7707242686,2523911.8528617546,,2454130.9352855077,2699777.3246173607,2573498.624436588,2842866.6015949943,2903427.5053005144,2800341.0462703644,,2769476.299952083
1201,85.71428571428571,2631725.252738218,2526800.146888073,2169725.788207251,2250827.198493976,2503113.984312022,2449201.1015148684,2030071.9707848867,2456910.3314628853,2552755.983256929,2406342.015146645,,2503005.486043847,2679651.6929460964,2572723.9167996147,,1917577.191841151,,2531228.7837212877,2653904.4848683947,2593326.3063061982,2709602.835380495,,,2633840.9348671655,2365718.2379714972,2819936.2880939273,3021159.84851742,2563170.50026985,,2663278.0129631637
1202,85.78571428571428,2562307.890145839,2322367.3998632343,2294749.090994169,2129493.538064029,2459451.1431469973,2737928.5468578604,1971726.3797518758,2361905.3974356335,2650565.772860443,2403927.2530259383,,2626560.082518262,2735445.948762338,2656624.5671616984,,1928037.6753616654,,2507972.2174274907,2932347.2157262187,2635635.396885423,2563020.632156664,,,2781534.061211878,2406007.864807228,2797656.0901681758,2983283.771801437,2707218.108887115,,2597177.8132627816
1203,85.85714285714285,2391895.430133145,2358166.1142566837,2316526.424488689,2129493.538064029,2251267.521843133,2594233.637022791,2125269.9666160275,2177278.5739108236,2752387.5659858156,,,2620228.5754731293,2691880.52497448,2528811.742081177,,1990140.622120643,,2783637.273512334,2710113.181885541,2584187.2346106865,2472166.629719422,,,2857430.721052968,2837084.778742188,2773628.4578931257,3002599.247589315,2772260.238864353,,2577875.401898266
1204,85.92857142857143,2677775.6664391304,2547026.3345143124,2245299.927753181,,2609040.3601137158,2624906.7480222373,2153296.683817213,2310151.7935546604,2687070.231869651,2553544.796173414,,2613162.4477311233,2911853.2433701335,2346933.8596356995,,1935935.6172700112,,2854846.4173884187,2518189.832948634,2827490.3086150647,,,2542813.6851125923,2701866.188999616,2636522.053463092,2675615.392031855,2803180.989293233,2723038.3311820608,,2733715.8907451592
1205,86.0,2408455.3689715606,2540822.3905266533,2383606.3794096233,2050871.5557816247,2506446.9270444675,2802490.3800939885,2124087.7780951834,2204074.0227355235,2733470.6698570997,2485657.7653193222,,2598726.755674545,2706248.731055548,2462531.816420479,,2021396.6959122433,,2643345.2296793843,2515832.280149692,2673540.4866746184,,,2526034.318157595,2758770.4553222656,2681689.4788583377,2783145.7957249726,2726213.250676506,2867315.7241740455,,2716760.425125918
1206,86.07142857142857,2627226.767743851,2515119.4223217964,2291779.884370239,2035012.8547568803,2387868.5096044554,2653282.2199373045,2219906.217544446,2204473.163773962,2864599.851847614,2424486.969066456,,2478999.368563733,2388458.371595018,2476770.0879908195,,1874830.9162139588,,2533336.670180826,2510627.5188269527,2783060.1618615887,,,2482314.4467604635,2699472.1331332894,2947638.931341283,2722386.4492076472,3016054.7027306454,2862505.7398534217,,2684705.846495938
1207,86.14285714285714,2384117.5846669385,2429290.936816216,2241745.692529481,,2348283.6007671948,2627168.204096897,2200325.5407511117,2309038.0694211144,2544691.982585268,2640706.12246174,,2612227.6703467704,2709167.48501742,2489545.090519447,,1848677.1452727616,,,2795484.6304933527,,,,2529991.4709048914,2844169.913213065,2870346.3226909013,2850074.3656676365,3044023.0901313685,2736983.9131285935,,2684705.846495938
1208,86.21428571428571,2477476.228666684,2535341.0987704895,,,2468401.2767991023,2585062.522138547,1999759.7022567524,,2683136.358294095,2628349.0727175684,1931109.242716069,2726748.755670264,2896058.3605216183,2348925.9223206383,,1900642.7122326076,,2492887.8307158905,2953597.57347081,2281651.378427326,,,2559693.7325349334,2649776.959905747,2840703.9682159377,2674413.5893073604,3003850.086501489,2789479.0138822524,,
1209,86.28571428571428,2474656.2163772313,2502339.1488442663,,,2512724.2191373412,2513613.1091320864,2220067.348518999,2025858.4027677118,2673639.055269231,2465642.7670063023,2038045.0598735546,2516551.999149276,2959706.0253944146,2487522.7592531503,,1937162.8415695908,2492362.322034529,,2576941.3270059074,2702013.538197178,,,2641917.2535534077,2469670.2860784293,2830716.9573418633,2803944.9413149087,2979242.8649838464,2893185.780703949,,2684705.846495938
1210,86.35714285714285,2479087.5837198365,2370748.0293518077,,,2280369.732650431,2601084.547478015,2183468.3068431746,2316962.239399142,2770701.77688154,2408839.0787415914,1709782.6641847903,2704126.0433339383,2695029.3411022597,2489012.601180134,,2007455.282530222,2404898.8264256115,2591437.226280443,2672820.4026666163,2794945.9622642784,,,2616428.6307806075,,2844644.652295777,2968240.798021262,2962221.0092476713,2806347.109020343,,
1211,86.42857142857143,2527334.5884145303,2471214.663454882,,,2210340.158952492,2685367.7313876264,2094288.101459578,2334804.338224101,2880258.870330154,2306331.4794210345,1961842.475192867,2766624.5819964716,2906473.1288573425,2532376.0554782404,,2139840.482451535,2178148.866084739,2783437.4762080014,2617253.1613284145,2587423.606990353,,,2518468.139918744,,2714809.5607791906,2737970.3046512124,2925032.5493997205,2806387.6298409197,,2684705.846495938
1212,86.5,2747173.591980576,2526098.2913423334,,,2305596.7585027297,2373319.2285741856,2225867.0559613225,2544550.2984756823,2727821.163885504,2325008.4696276654,1921066.48185438,2717401.3534274353,2723377.560898551,2603676.510258464,,2067055.6603034947,2569823.0916618346,2527494.72164966,2681261.226262893,2765571.2383097303,2666179.300175409,,2538366.7963495953,,2809376.414915066,2812833.714663421,2821152.6560841976,2912281.724917848,,
1213,86.57142857142857,2531876.671315671,2534413.709853174,,,2553824.756690208,2422781.366665644,2123237.744725685,2493914.0612605587,2714650.784489583,2314592.5479402277,1899098.1418075599,2787294.387433597,2713247.6707735714,2533141.1560763572,,1859581.7678800905,2498683.8023745473,2733728.1665982776,2510456.4226602325,2752575.9036102733,2657967.9558123853,,2595534.632605613,2962208.223788054,2643090.321124059,2603413.8047683025,2918667.4209298957,2806751.7908350048,,
1214,86.64285714285714,2376167.3869930874,2387184.255814263,,,2548248.0725331297,2430449.0638839924,2161869.4666124494,2342908.0767873614,2811859.8450563173,2347159.9959976757,1971030.514145327,2647706.443473655,2714673.037555035,2577409.5993874995,,1953753.5923929333,2442692.0666631097,2670939.8957810653,2444109.5826592823,2668484.642708525,2699365.028191097,,2444806.1379770148,2827140.0364926266,2778447.9272271977,2863679.4453082555,2979797.6621732595,2695302.6109743584,,
1215,86.71428571428571,2497229.567749977,2311024.258184685,,,2435622.481680858,2712378.041872963,2172437.944985804,2149649.292821001,2826000.093545842,2388718.4340630253,1800846.4129478675,2753436.085165002,2722578.721406232,2547022.6865806403,,1907004.793917283,2719416.640034989,2669330.3239491866,2308767.4855655297,2546797.4182332736,2527971.579742343,,2364891.17334119,2699663.159043538,2909528.511121528,2733718.439476112,2802661.048079976,2849986.7542246333,,
1216,86.78571428571428,,2369174.2616480137,,,2420681.1559513262,2464036.2251904216,2080098.6934886998,,2689581.6290433183,2270294.8849008554,1691450.9977449703,2634503.876351516,2830110.518587805,2370183.4812972667,1748866.9196452596,1969301.0482991263,2634346.449880185,,2245306.929583801,2670678.593983453,2673578.011276191,,2436085.5437993314,2808236.6596985054,2891024.719596431,2740214.9596695094,2946120.758921381,2661592.540318964,2564639.3082721736,
1217,86.85714285714285,2433673.8974201637,2456126.3563355734,2300990.492460749,,2387661.1595257344,2441269.280852074,2164785.050769971,2218218.9935301887,,2218480.358282726,1632738.0853897247,2604722.05548444,2695982.5117105683,2582262.1987577565,,1981446.8968520076,2425668.1453232383,,2212409.517521306,2581121.246906477,2635192.7679693117,,2352006.45258469,2883569.629949035,2955255.8924036366,2925830.4001542227,2856433.1202608715,2704817.063114612,2645858.731302262,
1218,86.92857142857143,2570137.327438544,,2324837.802422598,,2204944.050875181,2717348.3767003757,2142526.323538313,2170881.734229745,2927731.5241708085,2279344.8197911265,,,,2581748.0789626245,,1972572.9709327829,2453143.8097586837,,2601886.8225300317,2778326.8253378207,2500836.0863843826,,2368565.397629489,2762106.6800477724,2862584.7774402136,2971949.1781457695,2901904.5989748603,2729998.088075192,2421437.1848038896,
1219,87.0,2476176.1725645196,2732049.53830335,2377708.522706155,,2315434.6102093016,2383119.8339751004,2146164.988294007,2110257.3677400993,2693376.9728920013,2295664.5088987476,,,2859586.6950738607,2496816.9348864136,,2039681.3353693353,,2473638.2615183936,2812589.7015240905,2891664.9357464556,2515862.506958051,,2373862.2832764625,2947938.1154689933,2888034.1930528125,2819024.2869287445,2907304.1358356476,2578875.970065029,2727456.968317973,
1220,87.07142857142857,2526150.9117681426,,2327606.014987488,2132382.5789755215,,2599380.4640984703,2107918.0975859473,2278736.085109354,2694399.8091219338,2175912.1799574555,1957320.8749527829,2601010.8511458067,2878332.1478577955,2518860.7068425543,,2016765.5302559962,2327436.2074194145,,2804361.6572752814,2841994.530599768,2644557.36827679,,2418081.392836361,2770967.8573081275,2632976.46497316,2730413.1267362,3051430.1276924973,2415049.90003434,2562304.8855162943,
1221,87.14285714285714,2506845.7010923866,2539506.598947243,2417452.8335770033,2296371.591755415,,2583189.7739945357,2188762.8834415497,,2752130.207776991,2291484.742262712,1951185.0890948025,2535437.192938041,2792226.2266120506,2362486.432416965,,1996782.5219061861,2492322.487446671,,2910686.5353375725,2901858.626577838,2473869.144038274,,2561203.587214637,2794746.9326328174,2683398.5686196373,2688087.1566077876,2803111.0208991463,,2556697.269698823,
1222,87.21428571428571,2559159.5350030498,2547769.8794841855,2510283.9231717824,,2506309.069180865,2396061.2534217886,,2032005.9485580905,2734553.797480514,2417908.00582741,1830277.816504454,2735554.5368775455,2733644.821795763,2413653.4363945713,1882762.1800631685,2120239.209919341,2280008.641580472,,2873005.9474980067,2704165.6070572026,2623251.676334995,,2540250.2901690584,2879527.0332160904,2821418.7272340693,2755159.9940748233,2890700.097869116,,2469594.0658005667,2684705.846495938
1223,87.28571428571428,2591943.576202952,2508757.4947699104,2311684.9126673727,2224248.017930438,2243387.924402296,2576825.0298719425,2246136.491468585,2144565.4889567834,2680638.406311331,2442225.252693339,1993222.685296727,2555389.869208321,2751209.0810693577,2413357.434198273,1961548.8969099664,1912095.5758388687,2183624.7566514164,,2852386.96122769,2776687.2718095756,2639649.688738103,,2455317.2450094894,,2707429.4003750607,2784974.0712097813,2849796.512144921,2302375.287540473,2576591.562109198,2739745.0677618883
1224,87.35714285714285,2664772.8434238266,2638010.816220869,,2121691.5390730863,2438722.5648715016,2429680.559019419,2220694.8682133164,,2712226.6963670426,2433990.386145948,1907603.281862733,2545261.4489775123,2733222.7865275624,2500738.5725484844,,1987787.470187345,,,2816836.6761701517,2656312.63166895,2657573.460377211,,2483055.153514073,2820112.638486147,2780422.930358044,2757380.987768947,3009964.2221104586,,2541775.9289041003,2905128.625338123
1225,87.42857142857143,2593294.0545849046,2528376.537169928,,2066465.9870885462,2741641.6358919884,2231558.586589604,2220733.1177543597,2183829.7378054396,2915497.779438765,2110302.07356476,1870851.1739183485,2388286.0070709647,2614400.455781296,2559833.6234894134,,1923542.3168426824,2469480.7142866673,,2747979.336324008,2738095.014481643,2429876.762346007,,2542025.483279661,2839262.741101621,2726374.3039344954,2651491.7462279135,2968015.447509176,2888925.8085704143,2649209.4005061807,2836695.7320587467
