Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0002_1,0002_2,0002_3,0002_4,0002_5
7910,564.9285714285714,1542419.550145688,1642922.4608860866,2026431.9498282105,2014904.6013303194,2182896.183627885,1921809.9480966378,1926554.5599218397,1817570.4987380733,1556235.5361386829,1732060.8460210664,,2103960.8454851895
7911,565.0,1542419.550145688,1642922.4608860866,1904236.2044106403,2023809.6251006841,2225894.308547655,2027090.6628368811,1821807.2136218653,1817089.1427198742,1573650.6830400329,1759834.7173545172,,2250016.227994544
7912,565.0714285714286,1542419.550145688,1684129.663759017,2070638.7760213814,2027109.7795491077,2207616.9353762767,1958298.179998198,1843057.865118022,1915025.033699218,1589935.3343949204,1771552.4435416246,,2176731.262318761
7913,565.1428571428571,1542419.550145688,1652552.2506881712,2116859.5396835515,1948114.5032272877,2185041.954710197,1968151.085032106,1871228.601475235,1774518.0900915859,1602064.1207536135,1772463.7133689644,2301273.353477528,2130486.9618300614
7914,565.2142857142857,1567889.8001700675,1645527.593115347,2053874.3563945212,1926410.5239091143,2104993.555448155,2015227.6024172497,1798697.8962465853,1818148.2556094618,1624392.7154603302,1745442.5660982183,2323754.9414152787,2130486.9618300614
7915,565.2857142857142,1568250.6194153365,1653156.088270319,2054233.8396029624,1936325.1857880142,2082672.5164076067,1934295.3648131513,1826954.0089652783,1766194.4369495304,1580578.460387798,1771183.752146555,,2126701.865880874
7916,565.3571428571428,1567688.2278376743,1695474.045316961,2079264.5294189963,1939453.2437170115,2072979.7344993728,1925952.8639538188,1777432.582731635,1804586.4931043545,1550060.4949690243,1742012.562144423,,2135491.2301964276
7917,565.4285714285714,1589834.669174664,1695474.045316961,2085135.0359876489,1956619.8007843583,2061588.5698190678,1929286.081659315,1837763.4381738342,1717667.627813409,1602100.9200418794,1753558.8999991347,,2124050.2691016463
7918,565.5,1494502.6907474156,1695474.045316961,2128941.044384185,1880856.4142984597,1983467.0275882217,1856490.3389559751,1758123.5096084473,1780053.836989866,1616284.8287997653,1754883.319958045,,2110186.194790584
7919,565.5714285714286,1538782.7684331099,1645981.2811621893,2109929.9625874134,1871615.0862499452,1917933.3344900243,1938139.614204519,1887943.6779393281,1763315.7321667713,1630205.4557707254,1720314.1047648715,,2053898.3880741373
7920,565.6428571428571,1538782.7684331099,1645981.2811621893,2167242.0914348406,1932904.039942572,1934793.1324228481,1858961.8325449454,1835723.9636753327,1752008.4811475216,1601672.5772223866,1746762.286836415,,2099815.1536270147
7921,565.7142857142857,1546917.864801491,1648035.8147427188,2212183.3879794166,2021287.5285976885,2075414.7513756978,1972624.4391154333,1847458.0939770588,1788208.6720288012,1647582.5623095215,1661856.3402767393,1878165.8701982754,2066497.6443336525
7922,565.7857142857142,1652582.3597834315,1646927.2032466154,2267334.857627301,1929852.4392449998,2105425.0632508327,1846335.8162439624,1898660.0176408878,1760577.5961418035,1623228.5392768297,1721150.061931353,1845358.4054525895,2144448.5817786064
7923,565.8571428571428,1504298.2927451709,1646927.2032466154,2224232.704691796,1944336.056981737,1942990.3710409305,1982146.1031787584,1856426.0274339865,1775871.7551895538,1615169.1603681522,1685692.2413023857,1830899.8312140112,2144448.5817786064
7924,565.9285714285714,1543583.861589531,1643797.2948053721,2302925.3605190855,1872663.89250409,2020714.4649111563,1834754.0583230862,1873192.0256163413,1873674.3248755909,1623228.5392768297,1738361.1122539605,,2074896.907707996
7925,566.0,1544737.5039097064,1643797.2948053721,2185157.532495383,1917792.5663990702,1958771.197019863,1955507.4987361715,1824068.307449633,1798018.3516314127,1636741.8927588959,1756443.747608819,,2121235.005214109
7926,566.0714285714286,1577502.8145660365,1643797.2948053721,2191997.0790601266,1917792.5663990702,1892041.128589227,1967469.0533746486,1865797.2514337176,1802210.5035346264,1640902.124671403,1743116.403929335,1920262.6376951581,2123554.2000171524
7927,566.1428571428571,1578465.6076856728,1643797.2948053721,2127394.8669898636,1981365.3206690422,1981166.623333027,1907667.6296751227,1807523.9353561224,1769162.0588355034,1629332.5635642484,1735819.7677164522,1883545.052927459,2120383.3986605853
7928,566.2142857142857,1579314.7515331218,1643797.2948053721,2060081.0834502901,1926421.5367591693,1993643.6761773664,1919347.4332901014,1910266.088915634,1819768.971800717,1614403.7725299413,1751886.2149880463,1820919.1941603287,2168713.0234479844
7929,566.2857142857142,1555467.538586981,1639420.090968692,2161151.834387176,1860044.228001819,2062020.6119212953,1908672.3541141269,1910076.5743462567,1797358.9910630453,1578557.0264569307,1719161.6135803205,1820919.1941603287,2149563.619534506
7930,566.3571428571428,1553852.298891826,1687951.9467082233,2153029.8918653387,1863959.0606108229,1970496.5576997753,1897688.1786564135,1828446.775549944,1808251.873883899,1540010.1243990045,1682167.3951451106,,2274015.345244948
7931,566.4285714285714,1549217.7463027705,1653752.652333928,2133326.094145427,1923853.7934459806,2066298.7568768759,1904948.6913973093,1839029.1106210074,1780790.181760406,1551074.531711835,1736278.4536520697,,2254708.0481653027
7932,566.5,1549217.7463027705,1676991.3307277649,2092800.0155222898,2028416.010374661,1987788.1515052773,1896436.8428430005,1818265.476290141,1758263.5123364867,1608740.390669365,1704961.416477647,,2197009.185475854
7933,566.5714285714286,1549217.7463027705,1655686.427896078,2094062.8505960638,2005091.0528771374,2053317.3549538893,1981214.8790723481,1802558.9113543825,1761157.601415574,1620437.636006473,1711497.5117004123,2060960.9973701874,2062130.5181022899
7934,566.6428571428571,1557367.2998184646,1674705.8427988978,2123323.475734321,2064449.1436025098,2073174.199122582,1952828.659230552,1854876.7189444837,1756186.200010729,1602770.4228613437,1743114.3522637016,1963310.4762879808,2183074.8008673666
7935,566.7142857142857,1557367.2998184646,1674284.7596874738,1939833.1216933199,2101500.7838036595,2042439.1509450728,1886319.48674442,1782379.8372104878,1810640.2718419863,1612024.0105302972,1735107.0151632885,1926554.5116632106,2100785.4999814886
7936,566.7857142857142,1550657.6178620532,1674284.7596874738,2109833.290846269,2126952.742963498,2019583.8766441469,1951368.2652153533,1851991.667772565,1765501.9968915957,1556066.0484443537,1737499.3355016694,,2049876.944400864
7937,566.8571428571428,1550657.6178620532,1673760.335922844,2161225.3578783246,2118967.7850329783,1999132.6483113708,1980276.0609160014,1821965.6353454967,1714225.7388936987,1565636.8183726594,1758951.0884651016,,2130043.6737540797
7938,566.9285714285714,1550657.6178620532,1673760.335922844,2256995.9667166662,2090902.4307665941,2076042.473176132,1945957.7473989076,1911365.0061079853,1728294.2719853977,1618885.1993557021,1762652.8776247497,2468295.3575233077,2059525.553199066
7939,567.0,1550657.6178620532,1642542.4065478393,2243862.5400432856,2107630.5539100277,2396855.552306011,1897097.9146009788,1818254.0402566954,1768668.4085228385,1573309.1809818093,1762944.9190208053,,2059525.553199066
7940,567.0714285714286,1550657.6178620532,1642542.4065478393,2082873.012740383,2106230.532694771,2093861.297214393,2039543.0245900657,1815449.0706922943,1743151.7415706792,1579555.3326918,1703373.2092748804,,2090698.9535034015
7941,567.1428571428571,1567959.8470261625,1636628.7042300894,2037403.5898646365,2076723.9384830475,2198005.685332098,2007793.5458636016,1827465.6714865947,1766112.1556210425,1631783.9465242997,1751292.1792564956,,2177494.2329478273
7942,567.2142857142857,1583087.3662360448,1680744.2887234497,2050212.8468392373,2089024.7477828667,2512071.09650949,1878840.3958006324,1842277.992401323,1828820.0297708677,1585016.302099385,1722693.8734398482,,2269809.566585841
7943,567.2857142857142,1564686.2599932163,1675043.6832363408,2172773.228731561,1991067.9042187817,2420923.8458984727,1955724.6924154107,1797456.6626093008,1862030.6160617045,1547101.4885130902,1729377.4885687851,,2219940.562032728
7944,567.3571428571428,1588822.0034680874,1675244.4455037327,2244860.756400395,1930394.6244331524,2220873.6911012484,1977875.2274682578,1804817.3833883055,1778367.1739849988,1601479.3453207044,1743014.5323935922,,2166180.2394113215
7945,567.4285714285714,1563700.2519978578,1669693.5658139146,2091391.1252071133,1941293.7201859625,2018739.7124198375,1911247.0414178998,1833624.3951165676,1751442.6980965736,1584160.707268555,1737823.8005051033,,2098238.4291184815
7946,567.5,1565091.5196852402,1673846.3588329582,2094348.23247261,2071963.0618563774,2122694.37506914,2003446.2032229833,1849404.5537013107,1795749.913958214,1591335.2105532987,1737823.8005051033,,2177930.6775812274
7947,567.5714285714286,1563032.875637135,1703483.8642218716,2019601.506561689,2075788.342387981,2102917.409265414,1889200.6867332947,1859793.8137890722,1808599.6756932896,1664209.1222557083,1735244.2805925524,1928822.605332586,2070069.5586812564
7948,567.6428571428571,1564194.8550810986,1722931.2798706312,2123926.3794280225,2126160.2780961236,2149331.4568539932,1899357.3982408682,1830440.6836090817,1818588.6409031423,1579980.6021958988,1735542.9766584237,1909851.8430203886,2129296.7674560067
7949,567.7142857142857,1601195.5113365045,1722931.2798706312,2086652.2687168166,1972703.2788265345,2141103.1923232586,1958679.0438635703,1905009.0118803384,1845938.854940873,1596031.1123755225,1690553.56493226,,2113082.697731765
7950,567.7857142857142,1612984.1175440892,1722931.2798706312,1936672.923644781,1988420.5344119756,2008159.3535446068,1891834.028311151,1840861.4429863282,1862713.1812487459,1527292.6174371368,1717844.3724464346,,2120409.93417101
7951,567.8571428571428,1606655.179688542,1707336.6129598739,2174152.365447154,2061770.20257426,2219165.1288120975,1924011.9956691756,1820713.415635881,1812388.0737422686,1597405.9316306976,1720627.1988513751,,2212602.8457111223
7952,567.9285714285714,1602917.3594047274,1707336.6129598739,2106257.85653852,2000779.1742759568,2315746.2102827244,2035768.5564633033,1848063.441184147,1787154.655980534,1629563.6557253308,1708039.0804256764,1926497.0392552863,2208759.592463172
7953,568.0,1609946.93735286,1707336.6129598739,2239354.2883295165,1938339.7226643714,2154374.383460058,1921641.9727659407,1951305.0467215392,1763888.286822285,1604778.0995832533,1770189.6325349438,,2274323.8699583597
7954,568.0714285714286,1607550.6791272068,1707336.6129598739,2150768.999922164,1934305.230113869,2184100.5548807182,1922291.664331352,1855148.7772634896,1747014.6893324454,1510741.0557347538,1776165.050586618,,2150367.358822211
7955,568.1428571428571,1613566.4851113097,1715727.9071082768,2108010.0934872916,1988205.8354259578,2186741.994184162,1994042.5577846803,1975758.4974335462,1768456.0456630616,1525495.0782654877,1785220.831871064,,2168533.68532586
7956,568.2142857142857,1614533.2459402315,1751935.0114225035,2271174.0760198594,1926330.3128696452,2145730.4206026616,1936068.812292699,1836715.4741948398,1707309.8471105173,1545264.276651028,1788993.4873428554,,2037336.0663685005
7957,568.2857142857142,1674242.7159961113,1757255.6116643767,2049221.6258982357,1989449.9577836029,2105660.1108597787,1941824.8973740959,1722438.198451428,1792114.7019817254,1597496.9287699524,1722101.1319876206,,2279788.3672974277
7958,568.3571428571428,1570826.6157171892,1711416.5972215289,2076398.2337869646,2046097.7279636108,2170032.2319857017,1976946.7248979032,1759439.907969203,1690740.1516011604,1591153.338982322,1722101.1319876206,2316197.180278635,2272184.726303824
7959,568.4285714285714,1569962.317178776,1705127.9326228288,2246075.416907395,2052063.106978014,2182933.7643223633,1909787.902713112,1925520.2188051522,1714111.5728829852,1583347.996905272,1745174.1462740605,,2308176.746297782
7960,568.5,1590341.4395644602,1736040.5893744107,2331123.9299781774,2035539.6234921713,1986777.31473626,1925172.61241589,1878042.5254008775,1753199.8168075094,1539890.895320973,1739207.733093654,,2103440.024452849
7961,568.5714285714286,1528189.1897952387,1703536.0065246783,2088410.565596637,1931929.7541520048,2017619.5743566062,1919617.3668086403,1703343.8932466353,1815672.09116734,1588485.9289555158,1725368.8637813423,,2107706.701907945
7962,568.6428571428571,1569795.4793379144,1703536.0065246783,2089094.1249511356,1956866.4455735513,2185202.6829472706,1895645.1074063096,1918722.7911244736,1827117.6070425597,1573106.0120026865,1723262.8069891587,,2144566.9273053166
7963,568.7142857142857,1559559.5351225932,1703536.0065246783,1995694.451761031,1937884.506687671,2102246.561746864,1974265.7398608213,1993570.4235802714,1941673.7039032916,1498440.4644290395,1711894.6061136718,,2130720.3041880615
7964,568.7857142857142,1558023.160002615,1733535.2919406195,2168667.2172878752,1970771.204102597,2150524.743398414,1888014.8487895352,1828042.962248225,1867589.4892605678,1709814.031976314,1714113.046041381,,2167969.887355358
7965,568.8571428571428,1541960.9491692288,1705676.373871064,2142414.631690298,1976207.6656151705,2140188.2250720854,1870106.8808916751,1887286.7731369135,1791018.4671997367,1641187.7199642276,1734849.246537794,,2153272.1030353936
7966,568.9285714285714,1547761.8787144546,1750009.0095382216,2152081.6930703735,2024538.1853029933,2159210.996736546,1890589.6266435736,1860962.9146533804,1801952.401064961,1605653.1784317265,1731187.5474213643,,2164782.1460292935
7967,569.0,1547761.8787144546,1750009.0095382216,2246676.1208620714,1943844.174903527,2217858.445235442,1893908.7339142703,1909317.7170288665,1838229.8509523238,1625115.3399260435,1708532.400387134,,2140605.1949001374
7968,569.0714285714286,1545585.373839899,1740961.2767026057,2175818.064439372,1964574.8271427331,2138745.859850749,1868183.8213020908,1836318.4722586232,1773222.2479260338,1597080.101768762,1723642.9714712498,2134298.9715630747,2133100.379219727
7969,569.1428571428571,1541921.0116404053,1729039.4941780106,2158397.339409776,2076022.1186530676,2121940.028351984,1931877.0886865677,1833329.8981652558,1758117.297764156,1590836.9405153657,1715908.8069043192,,2126909.250673273
7970,569.2142857142857,1534806.1153891892,1720738.207573521,2231951.1644926,2009782.8782480417,2136124.0986892646,2018496.6834237103,1905048.8342939247,1758117.297764156,1559403.9731692246,1691634.9800571215,1968494.8281310617,2102331.1138730347
7971,569.2857142857142,1552945.293993106,1736860.8524563275,2251135.049509605,2109373.286360294,2141235.1984651857,1980094.372690783,1901574.4670954945,1855739.5762882563,1594526.0471852995,1691634.9800571215,1988707.7480404687,2136932.288879018
7972,569.3571428571428,1731820.742862631,1736860.8524563275,2295410.582530953,2058283.9524546496,2203004.1973860897,1938800.1484768332,1753089.753261629,1730180.573967395,1546752.457995173,1709785.6882019509,1974238.3955132868,2102106.1774892383
7973,569.4285714285714,1693956.865193417,1728794.0702384806,2343907.017662501,2079854.4583359207,2223408.6060594353,1962945.1478264038,1799618.0491958025,1730180.573967395,1577540.8001956728,1700745.8344316413,1979682.3421965574,2072035.7493970739
7974,569.5,1753115.5103657702,1712453.2468359985,2046318.0900522429,2086683.6127952158,2270948.3836236997,1871020.7514690359,1804888.4984602535,1746167.1029728237,1607732.0122049716,1646422.0328835505,1994863.33745005,2094843.0926004066
7975,569.5714285714286,1620956.9722582547,1715651.9673356623,2267903.074371433,2074142.9414335212,2281683.522679096,1966372.9555863698,2019438.8907000583,1758018.8452213889,1593869.5161777888,1690857.1896366733,1994863.33745005,2112522.61673408
