Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3
6304,450.21428571428567,2218322.1432174155,2495019.2478462816,,,2103528.9807322794,,2623340.57315628,2538836.381151691,,3036293.769491758,,3016865.7095455793,,3189756.196939471,3343136.5056696567,3081064.7651916738,2835256.197354334,2400941.323189889,2384400.9227605467
6305,450.2857142857143,2083519.6392069575,,,,2133567.777738538,,2619457.781162179,2360525.2628961797,,2931897.483390493,,3014185.0267652543,,3418293.767301142,2980460.155444836,3366026.614965822,2762908.7614028296,2438798.407202056,2307121.1136086266
6306,450.3571428571428,2036684.4700324868,,,,,,2513530.4252902423,2617142.7622306147,,2892971.360975942,,2838606.140187102,,3201515.773057386,3095895.3861339116,3145453.3148209867,2603816.922314996,2458700.5185888633,2364912.3298293375
6307,450.4285714285714,2160180.126784423,,,,1934784.600015757,,2581388.101352394,2500209.120926654,,3120486.2593583157,,2996426.046130895,,3175801.891802712,2952414.733774891,3150196.373938848,2468756.419070995,2399039.161968432,2211118.4434262514
6308,450.5,2145505.7235602983,,,,2374009.5553895594,,2353170.752344016,2421219.6801919765,,2975192.8194962745,,3038208.6137825456,,3197557.457384126,3143812.914450088,3048933.804414937,2743005.741563528,2292970.051257482,2377450.5286056143
6309,450.57142857142856,2158150.0849317526,,,,2191361.8687568414,,2413834.9734988194,2450616.790961762,,2772050.193273537,,2733680.679411665,,3200099.1411189875,3350135.231320495,3005921.2052620663,2800435.3849813007,2385597.8116935114,1966550.2083715019
6310,450.6428571428571,2327441.1283877464,,,,2096872.6110275434,,2310388.7896552375,2678484.014353664,,2583927.2328983177,,2782997.827672943,,3578332.29632533,2970521.299896698,2804650.7637785743,2597620.968140476,2402523.050995481,2268264.226784787
6311,450.71428571428567,2171750.8197971215,,,,2148788.125244555,,2517037.0198626434,2671905.7835324593,,2900041.941592828,,,,3103081.79269404,3314005.357129691,2964553.294984005,2766736.2597247744,2441515.631793956,2284136.9468272342
6312,450.7857142857143,2298221.6606247392,,,,2308792.290185119,,2449269.8195087262,2515293.9709477834,,2895391.4213654385,,3247893.392916337,,3224855.7545091435,3091738.493521192,3189277.0436082454,2888314.583562901,2271962.9029244743,2368986.5161709376
6313,450.8571428571428,2124943.8312098444,,,,1967423.4285030044,,2442425.771712588,2628005.818439772,,2762418.2335421047,,3120286.8178155357,,3055190.9950475786,2901874.7784053297,3041267.8793349247,2662950.4451783844,2264368.370483453,2110146.4844746278
6314,450.9285714285714,,,,,,,2496224.355928034,2643530.26846625,,2949175.971123842,3271027.169947714,3011917.0861644954,,3077890.819807279,2855422.8309360384,2962038.0449620294,2726652.691979714,2515631.435110474,2293405.912902967
6315,451.0,2088876.2986041745,,,,2130006.8690347406,,2453454.04615772,2310844.742967163,,2940654.2634571404,,3064643.1862441474,,2859064.7366484785,3103897.3997300845,3327280.1866479903,2814594.4779036352,2357387.8467295445,2261393.0996284145
6316,451.07142857142856,2086297.9692672847,,,,2364268.596222617,,2424676.1977312546,2408168.001907551,,2886628.6425520647,,2987350.841572511,,3117076.433812615,3257736.3897513626,2973748.64357281,2363799.7089547757,2470372.472543917,2226770.011822731
6317,451.1428571428571,2269244.8157907003,,,,2095086.3957422816,,2599635.505711093,2516611.6812947076,,2674589.50396246,,2922391.7565465583,,3415460.249219152,3288505.1965165166,3127429.3121705065,2535571.862219719,2349013.6014036364,
6318,451.21428571428567,2278566.8463464226,,,,,,2330707.029132945,2454976.777089677,,2793643.3404698432,,,,3117649.874088637,3061593.0280377762,3123400.7572433488,2590198.1034913817,2508315.2221881663,2159733.221056663
6319,451.2857142857143,2103185.6806829334,,,,1963557.1514983897,,2464296.3586544245,2445398.66853275,,2894888.9580552205,,,,3237281.402406577,3224133.7049958054,3290245.1680857446,2634853.195051839,2504994.390805372,2438415.486424981
6320,451.3571428571428,2255896.001464916,,,,2034434.3712159707,,2412944.3775583315,2561360.105697439,,2820932.3117822073,,,,3136605.131694603,2966195.984190922,2937044.5877329847,2810311.1517540254,2488221.6510908715,2273336.1792651922
6321,451.4285714285714,2291998.0789648723,,,,2092184.1572614044,,2434036.87644586,2536131.4718719493,,2854439.7467184463,,,,3278389.0025843997,2968242.3582652393,3153130.4376325803,,2356968.690824537,2243554.9303138973
6322,451.5,2150398.728338353,,,,2068140.0895586202,,2525740.9293847554,2504934.2352376226,,2989957.870882088,,3038902.191805424,,3006815.022670017,3516883.660323525,2990883.4537898875,,2487081.1272211135,2328226.7765083644
6323,451.57142857142856,2111720.6248826226,,,,2145653.4790590536,,2533299.2838517674,2496068.5380642056,,2801116.0082984855,,2917365.8877866324,,3010588.7606935576,3333543.413335426,2975811.7265524236,2412504.1292627556,2475008.232009765,
6324,451.6428571428571,2234686.5903452067,2661851.0955560533,,,2065711.2658718184,,2541541.9675413626,2490304.3102840483,,2943097.8128483794,3213581.5451876335,3109942.684092716,,2848343.6719256183,3372216.0936899884,,,2476838.672142974,2170257.6376847196
6325,451.71428571428567,2198600.6675033947,,,,2266319.158859342,,2519006.9096611794,2797024.9951847144,,2854457.304461945,,2959564.9767596037,,3147337.359536218,2996332.9235056215,,,2460247.31702616,2292156.8444685224
6326,451.7857142857143,,,,,2401171.7380973785,,2726204.955521003,2582360.005225353,,2925669.5437982567,,3080462.1567146974,,3059675.7868479984,2778635.7503846926,,,2460249.8195389747,2281993.7540712715
6327,451.8571428571428,2142848.481989827,,,,2335798.2854466704,,2578545.5581875984,2452019.439552329,,2631920.83867851,,,,3105839.1162155317,3009677.981499726,,2959560.4773868136,2431350.275981538,2178150.9013137314
6328,451.9285714285714,2191154.366487284,,,,2320743.3879311876,,2529210.3021692066,2660505.1022394234,,2887376.9378153766,,,,3131796.9406029726,3052967.7260092795,,2730959.801181998,2437440.5402059504,2135215.0751823257
6329,452.0,2149362.3074091915,,,,2159456.951199971,,2420611.5543760587,2444835.3917963523,,2982866.00272401,,,,2995608.8585178317,3362761.7472565686,3138618.3096954385,2348101.6525217365,2457952.3856712314,
6330,452.07142857142856,,2576402.9985539103,,,2199548.2216758593,,2503683.2170611513,2579585.5390276606,,2772707.8333978355,3075616.105337136,3228721.2127578133,,3050950.849503669,3056873.0617833384,3214355.2332662474,2485523.2824368533,2407388.677076572,2167556.032381804
6331,452.1428571428571,2052267.3943652278,,,,2240105.4054618175,,2451916.9896392818,2526125.820357825,,3104328.7744401414,,3051591.709956767,,3015440.9627913022,3294033.0295911366,2918642.667840799,2479140.499340378,2423583.0664303293,2053365.5949989655
6332,452.21428571428567,2049731.7557348663,,,,2163517.4634205024,,2507776.943070496,2657417.0487860935,,2798772.8702521664,,2898741.481216351,,3035089.2329331976,3335813.3747460498,3152490.2413227456,,,2153793.521308914
6333,452.2857142857143,2049731.7557348663,,,,2187907.0440733777,,2309223.483101062,2534392.427345867,,2917871.368986179,,2798645.6063958406,,3090899.3343875757,3043533.545268941,2978629.4761179537,2925171.611672521,,2298596.1540469066
6334,452.3571428571428,2049731.7557348663,,,,2256137.9041745537,,2832154.740387806,2606990.573058221,,2938332.2987532406,,2868382.4181741495,,3002196.766182907,2893064.9538604575,2995318.9239223553,2645963.5490289684,2380248.920979502,2154094.044091014
6335,452.4285714285714,,2527372.989229318,,,2157981.245600508,,2633569.5103888563,2494534.6086270865,,2792829.273804198,,,,3124460.04834067,3280049.2515173703,2827707.204809807,,2362685.972480975,
6336,452.5,,2556605.401222211,,,2491158.8634767258,,2541359.8091807035,2671841.0238635433,,2973428.097175336,,,,2890411.4569668183,3187797.24929572,2927310.4843312884,2557823.080071702,2373274.3437820943,2178857.1301912493
6337,452.57142857142856,,,,,2444526.709908496,,2606732.7476125197,2523504.041681526,,2799603.880352279,,,,3029418.318393847,3118390.643192183,2897212.380133616,2693533.143084069,2372905.030017866,1919756.7558819777
6338,452.6428571428571,2088337.4775892748,,,,2174512.485717832,,2533218.758917099,2414502.1190892016,,2841194.4819428106,,3191925.936555742,,3073542.7124451874,,2994729.014957435,2650235.0591600533,2305012.6358534913,2147358.2931927806
6339,452.71428571428567,2374538.221160617,,,,2471118.7485215086,,2575676.864061808,2388465.735614663,,2764713.9787485036,3244832.2111861254,3101777.441041273,,2895662.6739765895,2913187.8993926602,3191634.7494756705,2610908.0972552425,2293809.4867395354,
6340,452.7857142857143,2421836.681344212,2670925.6863052035,,,2344786.390031447,,2556846.188213348,2509647.901578198,,2729706.2625625674,3179369.826310322,3160090.6293481602,,3117413.86194514,3090837.53550882,3060787.4219456385,,2337914.747946899,2046363.0612649324
6341,452.8571428571428,2171777.547196963,2575831.2833148893,,,2337050.2483038125,,2614080.820015565,2587900.3038409613,,3130584.1191107486,3109149.934314318,3141124.3967790212,,2953281.336643739,,2993788.0244581853,,2278795.0440999987,2314220.068759948
6342,452.9285714285714,2281158.8657605215,2563121.4313540286,,,2410238.8798229164,,2386582.1017627213,2512162.816412083,,2822224.649328444,,2887463.231820488,,3053580.4990711464,,3074989.456981593,,2458803.498306539,2078328.703013739
6343,453.0,2441447.552594957,,,,2157173.956116056,,2595286.645125362,2618388.811595143,,2770980.3287529526,,3290895.4456687933,,2929998.958088377,2724145.1809325684,2844226.2002206147,,2427270.515265956,2311740.324016677
6344,453.07142857142856,2274204.323444088,,,,2231152.273667143,,2815059.692599336,2565875.8684122073,,2993305.7852239544,2965651.659991935,3050642.9317545383,,2969102.0225633006,3017982.540018167,3004672.5567140966,,2254889.175955054,2459170.42782
6345,453.1428571428571,2190141.6907809055,,,,2417787.91325132,,2437667.32013916,2663360.319882,,2827886.9542402676,3158341.9705734267,2978411.855851625,,3321559.612793387,,3200578.8112714407,2599407.8430962805,2360127.281038902,2322167.7814453566
6346,453.21428571428567,2137569.4950907826,,,,2543458.5716771274,,2682737.51471795,2367995.4235035935,,2734894.635077968,,3088680.579762922,,2925106.284651012,,3000343.7045051535,2704545.0267778374,2356642.3170264033,2484908.020987577
6347,453.2857142857143,2097127.2027241378,,,,2578346.6823654687,,2517003.770731482,2536628.953405521,,2667236.780547429,3228858.928116718,3105364.934911852,,3182193.214605722,,3121002.530614912,2572406.6646318533,2416592.268115748,2286788.28274914
6348,453.3571428571428,2148535.4552574097,,,,2627728.504115922,,2406869.0550610805,,,2913689.7815034417,3251679.3452199358,3345067.478999064,,3131811.3950946797,,3179119.5042101815,2622455.584939988,2360493.984539102,2372242.076609013
6349,453.4285714285714,1998380.3093141916,,,,2253437.6018423783,,2513612.319434038,2552141.942222765,,2936245.637986776,,2983566.8847265784,,3199977.0978743434,,3101964.9381531826,2682459.4087596224,2425198.5504922103,2220790.594221193
6350,453.5,2346483.3827284183,,,,2233632.618959817,,2476669.8225410664,2531238.147236895,,2879785.9224979626,3043922.6128726993,2877420.1918290737,,2995525.905444316,,3082184.7340002875,2557144.2026308137,2376415.2517263354,2308900.660156043
6351,453.57142857142856,2118255.716233218,,,,2495377.055166073,,2482817.56241509,,,2762558.867058198,3264242.5052185915,2843783.813495887,,2987157.6330420375,,3074046.1808741568,2911314.5264482284,2440743.152472945,2284764.0011312994
6352,453.6428571428571,2269572.7986015314,,,,2281259.679989093,,2490666.252793456,,,2665101.2818150325,3179139.563867705,3047031.306447419,,3174360.532420331,,3003672.308926939,2659556.2733979756,2579453.4959601825,2364709.7931900104
6353,453.71428571428567,2068293.7113338627,,,,2179922.4190818737,,2423560.293566297,,,2699271.451435721,,,,2979863.262948572,,3170492.43076652,2553231.090374385,2461642.3983877357,2222091.4690635605
6354,453.7857142857143,2158397.2901790286,,,,2332996.547870836,,2625377.003660205,,,2813983.530385839,3295967.608876128,3112407.069238294,,2986260.8026654026,,3075054.52383751,3071992.018198378,2399222.368956113,2495644.48698827
6355,453.8571428571428,2261065.0634930483,,,,2054127.4767694206,,2622679.2894958993,,,2878264.059918762,,3043796.34559388,,3077078.369466735,3071371.7604612038,3105316.6267702025,,2454052.073822269,2400727.1745370706
6356,453.9285714285714,2166033.7421384333,,,,2384696.4657722334,,2537715.6611857503,,,,,3263417.628249727,,2924071.6900220164,,2913321.242665794,,2444421.7506241556,2209163.162468702
6357,454.0,2227055.696545054,,,,2328821.1200541686,,2560036.290473695,,,2785857.201987763,,3045943.28743892,,3206078.6452107145,,3066809.478228787,2864523.9114119587,2611080.206658248,2229120.31019325
6358,454.07142857142856,2233527.7357845446,,,,2231416.047445084,,2441169.0891469573,,,2703261.666228975,,3021502.0044890502,,2987363.2243766375,,3096314.375986638,,2504345.362796809,
6359,454.1428571428571,2136292.7174459253,,,,2532589.3635798483,,2548663.7676947042,,,2861653.9184230478,,3014771.9719856535,,2963727.914641931,,3119444.5970153967,2624064.6443941332,2410982.551730875,
6360,454.21428571428567,2059707.9106159378,,,,2453009.1952053253,,2519192.4410921116,,,2866441.51867491,,2990151.6825912944,,3063670.2747445675,,3146706.921526529,2747090.5862261523,2369969.9233069792,2403544.6115011577
6361,454.2857142857143,2060645.2443672365,,,,2432054.888453685,,2542903.9344873824,,,3219648.331148325,,3066184.010792567,,3129135.329417975,,3037105.8389217504,2795847.5541901896,2407758.267060889,
6362,454.3571428571428,2354217.8436825164,,,,2417023.9452428888,,2332876.608043129,,,2598690.5575069184,,3004257.7903187484,,3122563.788781623,2956408.92681989,3077135.103388952,2810430.8818814475,2384866.2745109494,
6363,454.4285714285714,2259785.09866018,,,,2121442.160865086,,2416606.551079303,,,2631433.3793996675,,3036347.611792662,,2968097.4958335925,,3113138.7491280898,,2496818.5420907997,2306612.018279892
6364,454.5,2085045.0622579437,,,,2295423.072474453,,2361597.988450367,,,2724487.150856554,,2954594.754198063,,3082512.093020326,,3002047.1579303243,2681721.087473409,2422021.9773373506,2383559.1592124156
6365,454.57142857142856,2041305.1863775658,,,,2364674.5361547284,,2528920.7508224123,,,2672273.558145461,,2952967.49753825,,3025642.7603773153,,2994061.128718671,2951358.108469385,2436360.4425775325,2051672.9340871545
6366,454.6428571428571,2130302.7170399292,,,,2300029.7217602683,,2419909.852083837,2359335.876655625,,3087046.0394591857,,3106427.1302000443,,2902236.859672566,,3128130.9319374706,2934534.4707498755,2573009.86780476,
6367,454.71428571428567,2136634.703651003,,,,,,2500014.4504619516,2395280.0164687955,,3000146.8142299303,,3014706.1715678745,,3197754.5964063155,,3094937.271911436,,2598573.7841812856,
6368,454.7857142857143,2193997.389499122,,,,2350230.9610600392,,2595015.8519033245,2558065.4576294883,,2623135.626473336,,2900661.891892882,,3092139.940555961,,3033437.452577276,2709820.8192136427,2626885.63790472,
6369,454.8571428571428,1993870.2274677812,,,,2387446.2298966227,,2531519.9100762927,,,2640142.4591702977,,2891125.915066068,3134831.205752405,2993191.7859707675,,2975290.3788859923,,2488580.390067019,
6370,454.9285714285714,,,,,2238510.449903383,,2496951.610986733,2491425.8308109,,2671383.301164575,,3065644.386466619,3153455.6371631636,3167611.462114196,2740086.9126149276,3231087.8479609806,2438527.3828642005,2510640.459709228,2436040.6314916285
6371,455.0,2203000.2722740527,,,,2283179.432228931,,2454512.3123194356,2409529.246293805,,2734855.6887753867,,3018409.072127109,3195533.2674077703,3257540.1838511587,3037474.174942324,3128942.9228076804,2792281.6619450245,2607837.230925672,2343124.7437682934
6372,455.07142857142856,2126844.8847409384,,,,2471635.403628902,,2394829.974326421,,,2934982.700357979,,2867300.7541874726,3106372.7643141774,3007530.8765165526,3251457.293406437,3210370.986126226,2996059.1235683407,2430695.9713637675,
6373,455.1428571428571,2110304.6301484914,,,,2346084.284721209,,2459551.765826612,2687253.310067787,,2823292.054540278,,2993320.117698292,,3164665.190162927,3277298.6780081876,3150891.056298723,3092836.0903724474,2513420.587126272,2467476.5939250905
