Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3,0007_1,0007_2,0007_3
5044,360.2142857142857,2687867.5236464906,2912701.798140595,,2753226.00438598,2278590.39305015,1969382.5300830158,2329990.7805691636,2293124.794453267,,,,2295664.1337446854,3038328.6067985254,2922622.5502164443,,,2450764.201633166,2510414.0069019683,3109096.604317415,3576913.3416159423,3305492.164800213
5045,360.2857142857143,2598048.6597550116,3023668.5215404057,,2770318.7493044096,2272208.494037842,,1904501.0379861486,2570060.332931581,2383307.358316612,,2257430.1250056755,2425010.42229204,3148139.730602324,3069556.8939294335,3454131.3821991268,,2444799.6901273783,2310687.716396424,3296500.3998800702,3223902.884920804,3220879.626686981
5046,360.3571428571428,2426217.6609215005,3048536.483464364,,2560092.8743585586,2018641.2666680072,2188691.702001972,2047793.519906577,2356382.1914437176,2550651.1718850844,,2224768.365524046,2427750.0582944886,3123834.657482787,3159428.34536035,3257151.3541305102,,2544590.264093991,2583016.83489362,3636885.7562285587,,3127465.884185307
5047,360.4285714285714,2470502.6143742134,2994081.4015582246,,2688515.8727570805,2067198.73517056,2110507.6860522963,2184177.6304782224,2552552.2251914563,2495284.352990754,,2398432.825276166,2240957.397147934,2983768.9234480644,3367935.5811052197,3243977.7113064225,,2483676.6676638345,2455797.4153742557,3639697.7714550183,3549368.0022531413,3201061.353713252
5048,360.5,2428317.913717327,2751009.250512362,,2618098.680226028,2294116.954509037,2207144.869570276,2252287.607138543,2394782.5960345175,2520244.5068103457,,,2410970.29703609,2954456.6571438583,2927834.3504106323,3538139.056195491,,2400332.0045371423,2490943.680065132,3084906.7365396237,3337363.4986697584,3139809.134175177
5049,360.57142857142856,2351969.984980674,3136759.465475586,,2600433.927863099,2349638.065062456,2155842.4591404777,2139287.7130158916,2505678.422210673,2451178.189825458,,,2502410.5715298816,2910646.083267254,2850091.172392623,3513908.468420733,,2443577.366761409,2670734.854239555,3559642.6118348893,3114985.9452329474,3402934.2296577264
5050,360.6428571428571,2281317.968713647,3071967.8312603734,,2619150.805117337,2281093.265610924,2129582.3474626727,1943909.4533227046,2504860.2556702862,2580668.8141945284,,,2665922.651782544,3312583.4637113432,3248752.956591656,,,2673135.640445685,2603733.4991041757,3065818.7682723603,3266292.185118587,3594998.5308863204
5051,360.7142857142857,2453598.762050977,2927880.031232084,,2693816.2384739337,2175542.400810045,2165681.8874335485,1949637.4152168112,2274048.1196322124,2334340.3745809263,,2134305.0088669583,2275643.308606432,3011633.431904074,3028162.7096537915,3261490.613528066,,2488026.9666708917,2523798.5544389314,3345891.708058377,3501199.121338051,3156792.8606656226
5052,360.7857142857143,2342162.4023884702,2812927.6842535147,,2713625.7510603038,2155178.6027245084,2081625.497690393,2149112.3340015635,2481177.2861526366,2520146.0879041078,,,2461335.405791764,3461207.017921535,2836315.8544282736,3059720.9223556947,,2454588.191206929,2353595.5486304825,3289681.350011412,3449055.1580530275,3300572.945562539
5053,360.8571428571428,2399543.433026019,3146092.5105919857,,2584754.558035315,2137098.092636492,2372128.236646363,1832645.632386481,2670277.4016537624,2671397.5336070326,,2225643.380045087,2369725.2732334677,3014928.4502302352,3185012.103927464,,,2317354.2776844087,,3368472.9892712855,3655157.35648078,3086962.042717647
5054,360.9285714285714,2494299.563234989,3281352.15132309,,2721863.595120908,2030041.3660936,2331323.371112761,1823482.1056155127,2789195.9351308993,2624754.078007577,,2283737.8746581017,2080042.4822256255,2882391.48821461,2955703.615543177,3341301.1295438167,,2584449.705329052,,3370720.5692864764,3678217.458738943,3445298.9043423464
5055,361.0,2398877.7267156295,2930055.3440480563,,2428668.902528361,2162056.8246289417,2300480.4918602128,1810272.5095141933,2371255.0665233023,2598842.132156313,,,2439322.3991770362,3102409.8106288156,2854696.5279115257,3296665.342434286,,2677340.2723616767,2961905.2843788504,3409303.317216647,3221309.2135101845,3168090.7977495743
5056,361.07142857142856,2431323.1096594534,2930607.2850783984,,2623170.0220405636,2325351.720834725,2661024.468207275,1731904.4268985065,2640896.82460655,2520901.8095376766,,,2407923.0636282256,3028922.1727873203,2872076.9690877995,,,2376388.8135961806,2540185.1520321984,3248596.805535226,3498896.279905357,3278132.5885762936
5057,361.1428571428571,2310637.7477505226,2994736.333803889,,2331453.5155326775,2141394.904658296,2485169.187074295,1678885.1673591195,2681606.6916058506,2405482.9542701617,,1927065.9066270653,2216511.7955744215,3215726.1223284565,2930003.3196515725,,,2328668.6209029565,2616383.032231373,3429386.20470799,3624195.927133432,3278410.943102229
5058,361.2142857142857,2345240.451363519,2578591.170933492,,2840210.0967412754,2097098.3819112484,2268026.0984102273,1906265.6125109065,2672456.85812786,2671104.2640269706,,2201123.5639214776,2292785.132531288,2957181.0375785828,3529592.2167181205,,2782033.343525702,2279274.6077024853,2591554.825172764,3522908.591610788,3515701.502043981,3341596.7237790194
5059,361.2857142857143,2455016.8820966464,2928342.75473818,,2753623.5336046964,2025949.7029362144,2284399.5204447126,2042435.105082511,2727514.8283099234,2675648.597224327,,,2504148.0206786557,3427579.129369335,3119001.285726433,3047546.1298557273,2683268.13767871,2318192.546009845,2673901.2771683913,3351581.0018638163,3559405.763545502,3478013.0786905754
5060,361.3571428571428,2009145.634467061,3163801.600101689,,2766049.336916807,2050148.7131746723,2305562.879186738,2212834.536422144,2777197.827489612,2529302.5306839105,,2554309.1147731123,2378417.862308514,3048996.91714013,3186204.518469083,3507003.592143966,2503700.791748182,2360064.7378824414,2468840.2657759776,3495404.047437908,3258608.6446864866,3403856.7463024436
5061,361.4285714285714,2582147.7372417934,3487774.783141501,,2555722.747261439,2181892.9981958643,2381088.3314414457,2360854.38375154,2508249.0535635822,2396197.699570839,,2274933.0710235713,2178597.195421711,3119583.331960225,3047574.8526852713,2801450.265497364,,2590418.350683537,2355560.028013715,3383382.552499045,3229940.976796033,3512935.742948938
5062,361.5,2328135.920728743,2888521.069315402,,2580283.2733578,2131640.127180271,2279552.9964896436,2131453.7148686782,2491312.904575278,2472741.5970196035,,,2360084.9517754577,3124068.770680126,3064328.0270947334,3429378.767350006,2529690.041510497,2595150.798777898,2466466.947064947,3354679.6167643736,3315288.250003628,3113310.499754443
5063,361.57142857142856,2395725.2406478105,2923837.052438869,,2614253.0642027645,2129260.069849447,2283986.7310702903,2399549.539639381,2853110.021490379,2409446.0659731547,,,2321716.660629895,3109855.930536029,3005896.2392716906,,2595589.7749644765,2599023.1519088354,2505010.6518583447,3281031.713303858,3491890.7081003655,3365215.342515768
5064,361.6428571428571,2365380.4880872793,2829424.2438809285,,2681907.9190711863,2089677.0737758663,2464875.6095568137,2123940.3050439926,2499098.6387953656,2538699.9178966843,,,2437555.753029603,3284426.109566126,2956364.9127223627,2948141.947062848,2753165.905865177,2400539.7102750135,2453798.649157096,3426415.7491638446,3242039.2580996905,3103891.4948045295
5065,361.7142857142857,2420541.3938040067,2803780.1210431205,,2625000.964136882,2007023.7624476433,2283205.724561448,2146789.438848535,2379022.886925304,2344274.5461807624,,,2193350.5286016725,3192254.4736551256,2956364.9127223627,,2411661.5976522435,2521321.084103721,2790156.390691881,3585951.02800681,3223372.5283575538,3202951.999741703
5066,361.7857142857143,2251037.947002972,2856248.317459149,,2631044.396676141,2400844.771980092,2268483.291159748,2000021.7245879183,2566456.5710628745,2435607.0648214347,,,2297944.3892065417,3194804.3364312174,3055758.3009073464,3393827.870914437,2432991.768501048,2397347.5092083486,2622759.5550213256,3651540.0033545652,3518353.8790168697,3451648.5370338107
5067,361.8571428571428,2519587.700432244,2794639.6018281262,,2590058.413275547,2204873.2539247028,2532333.649158821,1965445.3096919863,2480585.0637395615,2308218.3601619126,,,2579085.83988142,3392393.442502894,3124891.079125982,,,2385288.4837452034,2464641.1106656184,3302392.3362079,3351364.1211065077,3271151.2150297356
5068,361.9285714285714,2405944.9776795004,2941653.864888049,,2862594.146534553,2260400.147906429,2288658.25236245,2349722.255953226,2520786.1915233256,2387402.8389204494,,,2516877.843448123,3028496.815850358,,,,2408014.181256224,2696034.677151649,3455331.5468636584,3307900.2547280495,3493134.024421362
5069,362.0,,3083723.47537915,,2641213.1121368157,2217550.875504483,2231347.6658771597,2268564.5415972937,2611025.721214268,2581963.119676442,,,2115438.074517214,2886227.3543430194,3091266.0705103995,3405996.793132638,,2586888.689617746,2918612.2640494765,3313672.0971016595,3404361.451178697,3507434.346936719
5070,362.07142857142856,2313047.8583582975,2785109.313407327,,2571928.928600101,2038001.486688055,2329160.580526635,2219398.449819672,2586403.5082157427,2672105.2862371486,,,2282967.251302539,3213243.7579645473,3222587.127174422,3455506.753164467,2427338.5026943474,2504127.2673492446,2662361.984608724,3264018.3968634037,3339386.9198424034,3241789.8766518696
5071,362.1428571428571,2217875.0987825114,2698909.0252757925,,2457049.7772012474,2122135.6530716494,2503974.1459944,2115359.147978904,2645511.4792742888,2459038.103169958,,,2399566.584951341,2910904.203542307,,3106089.7396982596,2857874.779537205,2525228.6626552516,2384462.106202621,3608405.430629727,3515983.2186130327,2970932.9731106632
5072,362.2142857142857,2514756.272078663,2939207.6923188586,,2937264.160430355,2214809.3742581494,2253848.4490838596,2427195.9840444117,2582647.0113194077,2662291.714617663,,,2418887.1488714823,3139573.812831128,2896535.1668077214,2970634.4369383752,2668619.3351734485,2687326.919715832,2514892.5475272876,3452352.7013129215,3240807.546707482,3258259.1707841624
5073,362.2857142857143,2329334.364027586,2794093.813112867,,2725049.6107188165,2363395.215781064,2485970.6677465695,1984264.886788577,2581997.984924368,2649929.3301422894,,,2311463.733117771,3218989.2573725134,3360927.037889637,3424597.652514679,2733206.09252819,2422600.352525006,2413870.5691316538,3345851.2046183366,3146075.1692369715,3095591.3875905573
5074,362.3571428571428,2499469.2586368695,2937790.1016186536,,2720854.3263057778,2208153.0060438337,2368192.257789415,2127734.0117295296,2480417.773401382,2503624.7293829448,,,2444941.595565301,3128904.6654849756,2972813.565816464,,2696905.835927817,2589814.5735443006,2321858.6691204454,3418775.6129233874,3121940.233967532,3317515.280459133
5075,362.4285714285714,2433044.0058837663,2913059.298093802,,2741276.399837699,1964140.2011631932,2617338.958667054,2277602.963640556,2509702.629648526,2313346.9153771834,,,2275979.6116409707,3264467.7694396935,,,2754561.1379839364,2458529.773404162,2256822.610299482,3101285.0302625187,3210292.346661505,3688289.0489743953
5076,362.5,2389434.1077855504,3048227.466601508,,2632107.4076282186,2042187.0775296788,2362875.7939770427,2274368.1497978293,,2456232.1655020313,,,2241267.21769722,3081619.3930793107,3436691.427687054,,,2343864.577023415,,3215743.5950702108,3343602.045286988,3643968.7927931887
5077,362.57142857142856,2573395.745589821,2945840.416360083,,2448257.918991812,2196031.865865087,2240122.1218345547,2237151.5700953966,,2398160.7813594113,,,2356815.7111678324,3128698.6177045056,3163789.2426538444,,,2311355.770221991,2750755.615241831,3255036.5337809436,3265570.3148913975,3440805.1097877747
5078,362.6428571428571,2243108.695185171,2889032.7608838947,,2603297.3639905984,1938252.6086698459,2240122.1218345547,2279498.5045874417,2302421.5110972426,2741617.4599089124,,,2158039.1146912575,3090512.580172584,3485792.1571861645,3450159.7537348303,2490400.9840366268,2370838.4128209706,2614350.3585907035,3296241.2354474505,3203000.8479993106,2811668.3647166523
5079,362.7142857142857,2302393.740999524,3018209.7287015975,,2626137.2854899946,2121663.251937138,2120211.7765536546,2072267.4239075999,2829894.8299046475,2536696.673347392,,,1931256.5717952566,3393171.193781981,3146471.446382743,3105876.5849773493,,2478450.7006055885,2485826.5721931746,3224132.774694465,3491437.42340317,3343334.2947245147
5080,362.7857142857143,2589054.165574487,2899612.7560198917,,2595863.025543287,2120157.039488438,2088288.5467648108,1986928.925705005,2672312.16687036,2327628.989595081,,,2450965.8131862767,3065931.0536392555,2972093.196756674,3163629.029111295,,2551679.679368653,,3235612.4418266774,3525084.662719735,3172515.1357813
5081,362.8571428571428,2422001.0887080743,2831713.1182842464,,2540032.220394737,2277442.06933076,2050772.4683568205,,2425243.303548018,2351625.979586416,,,2134454.8940461786,3272136.7322131516,3014861.5534944786,,,2465228.8583798795,2462588.60160584,,,
5082,362.9285714285714,2246177.736816067,2785897.9441254623,,2667767.43983295,2277784.434299748,2028372.942477921,,2717800.2631480033,2390533.0056971544,,,2066650.6227487014,3285313.76516154,,,2780025.7397549218,2471529.7501194985,2533275.644938129,3537121.324486458,,3409602.5112370653
5083,363.0,2423423.7564000613,2861893.8698142855,,2755417.757736324,2039107.1641859333,2028372.942477921,2641494.856951486,2526206.196366358,2409085.962100221,,,2294614.285502547,3122540.74612732,2770616.7655599583,,,2443429.6462048874,2291029.5571620525,3615531.8725900017,,3581416.017976961
5084,363.07142857142856,2293108.3393269405,2778159.056136569,,2851651.7273449153,1946262.3453121302,,2280355.94695015,2522396.3526605135,2531644.8582464815,,,2383777.922351841,3194242.395116246,3407239.4246940515,,,2544803.7793858773,2607787.883595507,3454295.943380057,3133895.928355992,3389622.6433233926
5085,363.1428571428571,2454389.433138627,2569202.472358692,,2898804.396205322,2267679.7498248583,,2092965.235209783,2596481.9911556267,2565250.011589272,,,2338243.634531641,3579054.096282676,3133652.8515919354,,2481712.6993755912,2575520.89580135,2705090.7162700193,3561908.8548694765,3425933.423698112,3426617.7171504637
5086,363.2142857142857,2413188.195899905,2675233.52359193,,2609716.020488709,2181383.5301899314,2188275.1867537037,,2662526.265629385,2453887.1590898507,,,2202202.533109884,3177002.455434745,3256661.6012211544,,2322203.9471925474,2496531.9984493316,2678374.944447719,3487153.578924026,3209929.2898088885,3362411.1417163676
5087,363.2857142857143,2361626.1367302365,2688001.6907652738,,2788404.155372299,2302522.2931331755,2431515.9129257496,,2501667.8700097497,2332950.573964362,,,2053064.611760075,3295008.3769926066,3301405.865686471,,,2505978.6360870735,2411738.208000756,3414307.6933342274,3282138.751453971,2978738.8067003908
5088,363.3571428571428,2302249.9817416826,2860927.1017805305,,2521451.004930458,2160389.261408917,2291647.5585698215,2225423.438211412,2600793.7535894937,2325136.7004023073,,,2177906.5739721083,3406544.8939926326,3039098.527921733,,,2432398.838720634,2602329.719489816,3583431.7183262184,,3190372.094326614
5089,363.4285714285714,2365954.9341456885,2769832.8638490136,,2560168.123511439,2092716.8484583385,2398773.7632365404,2379078.8815091737,2590696.297719884,2450634.4453929854,,,2256563.2434252086,3136755.049551752,3231442.910231835,2863869.57475973,,2558025.74254701,2772356.972499028,3551721.4362946316,,3133642.162631123
5090,363.5,2344199.993279423,2901110.160912397,,2718876.9869210306,1943751.5032390037,2379300.792963838,2317888.394358359,2563622.8018111777,2620719.7274434906,,,2161041.467357405,2962632.289261641,3171488.236833222,2981381.0112524824,,2495727.225381211,2583055.0360669554,3340112.7927480172,3337792.8471519034,3196281.592108902
5091,363.57142857142856,,2718451.7981410585,,2529341.362928601,1824918.6859096207,2201586.5137583385,2300293.2441983847,2563622.8018111777,2513292.2857002434,,,2120822.9320497536,3360732.4382544057,3230498.3194672875,3123408.578672161,,2336992.4799523423,2783575.9938302008,3751434.6300247726,3353425.9822086995,3367062.5011438723
